indicator_code,attribute,attribute_complexity,attribute_dimension,indicator_attribute_score,assessment_c,assessment_principle,assessment,principle,indicator
SRA 2.2.2,Responsive,single-c,Governance,0,Equity,SRA_P2,SRA,Ensure equality and equitable opportunity to benefit,Discrimination
SRA 2.2.2,Species diversity,single-c,Ecological,0,Equity,SRA_P2,SRA,Ensure equality and equitable opportunity to benefit,Discrimination
SRA 2.2.2,Wealth and reserves,single-c,Socio-economic,0,Equity,SRA_P2,SRA,Ensure equality and equitable opportunity to benefit,Discrimination
SRA 3.1.1,Knowledge diversity,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Adaptive,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Age structure,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Agency,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Cross-scale integration,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Ecosystem connectivity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Habitat diversity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Participatory,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Polycentric,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Population abundance,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Resilience mindset,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Responsive,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Species diversity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.1,Wealth and reserves,single-c,Socio-economic,1,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Food and nutrition security
SRA 3.1.2,Knowledge diversity,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Adaptive,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Age structure,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Agency,single-c,Socio-economic,1,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Cross-scale integration,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Ecosystem connectivity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Habitat diversity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Participatory,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Polycentric,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Population abundance,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Resilience mindset,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Responsive,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Species diversity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.2,Wealth and reserves,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Healthcare
SRA 3.1.3,Knowledge diversity,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Adaptive,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Age structure,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Agency,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Cross-scale integration,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Ecosystem connectivity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Habitat diversity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Participatory,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Polycentric,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Population abundance,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Resilience mindset,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Responsive,single-c,Governance,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Species diversity,single-c,Ecological,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.1.3,Wealth and reserves,single-c,Socio-economic,0,Food and nutrition security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Education
SRA 3.2.1,Knowledge diversity,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Adaptive,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Age structure,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Agency,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Cross-scale integration,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Ecosystem connectivity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Habitat diversity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Participatory,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Polycentric,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Population abundance,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Resilience mindset,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Responsive,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Species diversity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.1,Wealth and reserves,single-c,Socio-economic,2,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Benefits to and within community
SRA 3.2.2,Knowledge diversity,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Adaptive,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Age structure,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Agency,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Cross-scale integration,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Ecosystem connectivity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Habitat diversity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Participatory,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Polycentric,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Population abundance,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Resilience mindset,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Responsive,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Species diversity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.2,Wealth and reserves,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Economic value retention
SRA 3.2.3,Knowledge diversity,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Adaptive,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Age structure,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Agency,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Cross-scale integration,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Ecosystem connectivity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Habitat diversity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Participatory,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Polycentric,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Population abundance,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Resilience mindset,single-c,Socio-economic,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Responsive,single-c,Governance,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Species diversity,single-c,Ecological,0,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
SRA 3.2.3,Wealth and reserves,single-c,Socio-economic,1,Livelihood security,SRA_P3,SRA,"Improve food, nutrition, and livelihood security",Long-term profitability and future workforce
